index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
14555,14555,입금,인터넷뱅킹 대량이체,춘천시장애인근로사업,"1,000","1,000",소득,기타소득,,,,,,,,,,,,,,춘천시장애인근로사업,10,업사로근인애장시천춘
14574,14574,입금,인터넷뱅킹 대량이체,출장비♡포스코휴먼스,"288,000","288,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,출장비♡포스코휴먼스,10,스먼휴코스포♡비장출
14597,14597,입금,전자뱅킹예약건별이체,충청남도광역치매센터, - ,"2,508,000",입금이체,회사입금,,,,,,,,,,,,,,충청남도광역치매센터,10,터센매치역광도남청충
14612,14612,입금,인터넷뱅킹 대량이체,칠드런스뮤지컬컴퍼니,"1,451,000","1,451,000",입금이체,회사입금,,,,,,,,,,,,,,칠드런스뮤지컬컴퍼니,10,니퍼컴컬지뮤스런드칠
14706,14706,입금,급여 입금이체,케이클라비스인베스트,"7,807,000","7,807,000",입금이체,회사입금,,,,,,,,,,,,,,케이클라비스인베스트,10,트스베인스비라클이케
14709,14709,입금,인터넷뱅킹 대량이체,케이티씨제이정보통신, - , - ,입금이체,회사입금,,,,,,,,,,,,,,케이티씨제이정보통신,10,신통보정이제씨티이케
14729,14729,입금,인터넷뱅킹 대량이체,코레일관광개발사내근,"50,000","50,000",입금이체,회사입금,,,,,,,,,,,,,,코레일관광개발사내근,10,근내사발개광관일레코
14746,14746,입금,인터넷뱅킹 대량이체,코로나관련지원화인맨,"30,000","30,000",입금이체,지원금/장학금,,,,,,,,,,,,,,코로나관련지원화인맨,10,맨인화원지련관나로코
14838,14838,입금,인터넷뱅킹 대량이체,크레이지걸스（골라라,"31,000","128,000",소득,사업소득,,,,,,,,,,,,,,크레이지걸스（골라라,10,라라골（스걸지이레크
14855,14855,입금,인터넷뱅킹 대량이체,클리어존신세계동대구,"109,000","109,000",입금이체,회사입금,,,,,,,,,,,,,,클리어존신세계동대구,10,구대동계세신존어리클
14865,14865,입금,인터넷뱅킹 대량이체,키스네일프러덕츠인크,"2,000","150,000",입금이체,회사입금,,,,,,,,,,,,,,키스네일프러덕츠인크,10,크인츠덕러프일네스키
15012,15012,입금,인터넷뱅킹 대량이체,테크니컬러코리아유한,"216,000","216,000",입금이체,회사입금,,,,,,,,,,,,,,테크니컬러코리아유한,10,한유아리코러컬니크테
15072,15072,입금,인터넷뱅킹 대량이체,퇴직금한림대성심병원,"12,433,000","88,395,000",소득,퇴직금,,,,,,,,,,,,,,퇴직금한림대성심병원,10,원병심성대림한금직퇴
15091,15091,입금,인터넷뱅킹 대량이체,투표관리관및직무대행,"40,000","40,000",소득,기타소득,,,,,,,,,,,,,,투표관리관및직무대행,10,행대무직및관리관표투
15118,15118,입금,인터넷뱅킹 대량이체,특별격려금우수사업장,"300,000","300,000",소득,급여,,,,,,,,,,,,,,특별격려금우수사업장,10,장업사수우금려격별특
15131,15131,입금,인터넷뱅킹 대량이체,특별장학금（학업지원,"72,000","180,000",입금이체,지원금/장학금,,,,,,,,,,,,,,특별장학금（학업지원,10,원지업학（금학장별특
15171,15171,입금,인터넷뱅킹 대량이체,티에이케이마이크로필,"723,000","3,642,000",입금이체,회사입금,,,,,,,,,,,,,,티에이케이마이크로필,10,필로크이마이케이에티
15250,15250,입금,인터넷뱅킹 대량이체,패스오더결제대금정산, - ,"348,000",소득,사업소득,,,,,,,,,,,,,,패스오더결제대금정산,10,산정금대제결더오스패
15254,15254,입금,인터넷뱅킹 대량이체,팬오션우리사주조합배,"26,000","26,000",소득,기타소득,,,,,,,,,,,,,,팬오션우리사주조합배,10,배합조주사리우션오팬
15271,15271,입금,인터넷뱅킹 대량이체,페리지에어로스페이스,"269,000","269,000",입금이체,회사입금,,,,,,,,,,,,,,페리지에어로스페이스,10,스이페스로어에지리페
15282,15282,입금,일반대외대량 입금이체,평안에너지상계충전소, - ,"43,000",입금이체,회사입금,,,,,,,,,,,,,,평안에너지상계충전소,10,소전충계상지너에안평
15309,15309,입금,인터넷뱅킹 대량이체,포스코에이치와이클린,"3,245,000","3,245,000",입금이체,회사입금,,,,,,,,,,,,,,포스코에이치와이클린,10,린클이와치이에코스포
15331,15331,입금,인터넷뱅킹 대량이체,포항공과대학교산학협, - ,"18,149,000",입금이체,지원금/장학금,,,,,,,,,,,,,,포항공과대학교산학협,10,협학산교학대과공항포
15332,15332,입금,인터넷뱅킹 대량이체,포항공대가속기연구소, - ,"6,468,000",입금이체,회사입금,,,,,,,,,,,,,,포항공대가속기연구소,10,소구연기속가대공항포
15482,15482,입금,인터넷뱅킹 대량이체,피케이밸브앤엔지니어,"4,187,000","4,187,000",입금이체,회사입금,,,,,,,,,,,,,,피케이밸브앤엔지니어,10,어니지엔앤브밸이케피
15485,15485,입금,인터넷뱅킹 대량이체,피티에스그룹인터내셔, - , - ,입금이체,회사입금,,,,,,,,,,,,,,피티에스그룹인터내셔,10,셔내터인룹그스에티피
16091,16091,입금,인터넷뱅킹 대량이체,한국가와사키로보틱스, - ,"382,000",입금이체,회사입금,,,,,,,,,,,,,,한국가와사키로보틱스,10,스틱보로키사와가국한
16098,16098,입금,급여 입금이체,한국고분자시험연구소, - ,"3,161,000",입금이체,회사입금,,,,,,,,,,,,,,한국고분자시험연구소,10,소구연험시자분고국한
16105,16105,입금,인터넷뱅킹 대량이체,한국내쇼날인스트루먼,"332,000","332,000",입금이체,회사입금,,,,,,,,,,,,,,한국내쇼날인스트루먼,10,먼루트스인날쇼내국한
16114,16114,입금,전자뱅킹예약건별이체,한국미래기술교육연구,"1,792,000","1,792,000",입금이체,지원금/장학금,,,,,,,,,,,,,,한국미래기술교육연구,10,구연육교술기래미국한
16115,16115,입금,급여 입금이체,한국미쯔보시다이아몬, - ,"4,742,000",입금이체,회사입금,,,,,,,,,,,,,,한국미쯔보시다이아몬,10,몬아이다시보쯔미국한
16117,16117,입금,인터넷뱅킹 대량이체,한국방송통신전파진흥, - ,"903,000",입금이체,회사입금,,,,,,,,,,,,,,한국방송통신전파진흥,10,흥진파전신통송방국한
16118,16118,입금,전자뱅킹예약건별이체,한국방송통신전파진흥, - ,"903,000",입금이체,회사입금,,,,,,,,,,,,,,한국방송통신전파진흥,10,흥진파전신통송방국한
16138,16138,입금,인터넷뱅킹 대량이체,한국보건의료인국가시, - ,"2,160,000",입금이체,회사입금,,,,,,,,,,,,,,한국보건의료인국가시,10,시가국인료의건보국한
16143,16143,입금,전자뱅킹예약건별이체,한국사이버성폭력대응,"1,903,000","1,903,000",입금이체,회사입금,,,,,,,,,,,,,,한국사이버성폭력대응,10,응대력폭성버이사국한
16144,16144,입금,인터넷뱅킹 대량이체,한국사회적기업진흥원,"3,000","100,000",입금이체,회사입금,,,,,,,,,,,,,,한국사회적기업진흥원,10,원흥진업기적회사국한
16145,16145,입금,인터넷뱅킹 대량이체,한국산업기술평가관리,"1,300,000","1,300,000",입금이체,회사입금,,,,,,,,,,,,,,한국산업기술평가관리,10,리관가평술기업산국한
16156,16156,입금,인터넷뱅킹 대량이체,한국스마트버스협동조,"854,000","854,000",소득,기타소득,,,,,,,,,,,,,,한국스마트버스협동조,10,조동협스버트마스국한
16162,16162,입금,인터넷뱅킹 대량이체,한국양성평등교육진흥,"91,000","319,000",입금이체,회사입금,,,,,,,,,,,,,,한국양성평등교육진흥,10,흥진육교등평성양국한
16166,16166,입금,급여 입금이체,한국엔지니어링플라스,"1,430,000","14,616,000",입금이체,회사입금,,,,,,,,,,,,,,한국엔지니어링플라스,10,스라플링어니지엔국한
16168,16168,입금,인터넷뱅킹 대량이체,한국엠엠씨일렉트로닉,"5,692,000","5,692,000",입금이체,회사입금,,,,,,,,,,,,,,한국엠엠씨일렉트로닉,10,닉로트렉일씨엠엠국한
16169,16169,입금,전자뱅킹예약건별이체,한국여성경제인협회서,"3,705,000","3,705,000",소득,기타소득,,,,,,,,,,,,,,한국여성경제인협회서,10,서회협인제경성여국한
16178,16178,입금,인터넷뱅킹 대량이체,한국외국어대학교글로,"20,000","20,000",입금이체,회사입금,,,,,,,,,,,,,,한국외국어대학교글로,10,로글교학대어국외국한
16186,16186,입금,급여 입금이체,한국의료분쟁조정중재,"2,465,000","3,426,000",입금이체,회사입금,,,,,,,,,,,,,,한국의료분쟁조정중재,10,재중정조쟁분료의국한
16187,16187,입금,인터넷뱅킹 대량이체,한국의약품안전관리원,"100,000","137,000",입금이체,회사입금,,,,,,,,,,,,,,한국의약품안전관리원,10,원리관전안품약의국한
16213,16213,입금,인터넷뱅킹 대량이체,한국철도차량엔지니어, - ,"386,000",입금이체,회사입금,,,,,,,,,,,,,,한국철도차량엔지니어,10,어니지엔량차도철국한
16218,16218,입금,어음만기입금,한국타이어앤테크놀로, - ,"21,555,000",입금이체,회사입금,,,,,,,,,,,,,,한국타이어앤테크놀로,10,로놀크테앤어이타국한
16267,16267,입금,인터넷뱅킹 대량이체,한국해외인프라도시개,"10,000","10,000",입금이체,회사입금,,,,,,,,,,,,,,한국해외인프라도시개,10,개시도라프인외해국한
16274,16274,입금,인터넷뱅킹 대량이체,한국후지필름비즈니스, - ,"49,856,000",입금이체,회사입금,,,,,,,,,,,,,,한국후지필름비즈니스,10,스니즈비름필지후국한
16275,16275,입금,일반대외대량 입금이체,한국후지필름비즈니스, - ,"49,856,000",입금이체,회사입금,,,,,,,,,,,,,,한국후지필름비즈니스,10,스니즈비름필지후국한
16312,16312,입금,인터넷뱅킹 대량이체,한림대학교부속춘천성, - , - ,입금이체,회사입금,,,,,,,,,,,,,,한림대학교부속춘천성,10,성천춘속부교학대림한
16404,16404,입금,인터넷뱅킹 대량이체,한진인천컨테이너터미, - ,"1,320,000",입금이체,회사입금,,,,,,,,,,,,,,한진인천컨테이너터미,10,미터너이테컨천인진한
16414,16414,입금,월지급펀드 분배금 지급-수신서비스부,한투벨기에코어오피스, - , - ,금융수익,저축/투자,,,,,,,,,,,,,,한투벨기에코어오피스,10,스피오어코에기벨투한
16498,16498,입금,급여 입금이체,함께하는장애인부모회, - ,"2,165,000",입금이체,회사입금,,,,,,,,,,,,,,함께하는장애인부모회,10,회모부인애장는하께함
16556,16556,입금,인터넷뱅킹 대량이체,행복한마을입주자대표,"120,000","120,000",소득,기타소득,,,,,,,,,,,,,,행복한마을입주자대표,10,표대자주입을마한복행
16568,16568,입금,인터넷뱅킹 대량이체,허임욱（소이빈네이처,"2,496,000","2,496,000",입금이체,개인입금,,,,,,,,,,,,,,허임욱（소이빈네이처,10,처이네빈이소（욱임허
16595,16595,입금,인터넷뱅킹 대량이체,현대모비스동백스승의,"100,000","100,000",입금이체,회사입금,,,,,,,,,,,,,,현대모비스동백스승의,10,의승스백동스비모대현
16597,16597,입금,인터넷뱅킹 대량이체,현대백화점사회복지재,"100,000","100,000",입금이체,회사입금,,,,,,,,,,,,,,현대백화점사회복지재,10,재지복회사점화백대현
16608,16608,입금,월지급펀드 분배금 지급-수신서비스부,현대유퍼스트부동산투,"1,000","1,000",입금이체,회사입금,,,,,,,,,,,,,,현대유퍼스트부동산투,10,투산동부트스퍼유대현
16611,16611,입금,인터넷뱅킹 대량이체,현대자동차남양연구소,"2,124,000","2,124,000",입금이체,회사입금,,,,,,,,,,,,,,현대자동차남양연구소,10,소구연양남차동자대현
16698,16698,입금,인터넷뱅킹 대량이체,홍성춘（라이온모터스,"264,000","264,000",입금이체,개인입금,,,,,,,,,,,,,,홍성춘（라이온모터스,10,스터모온이라（춘성홍
16757,16757,입금,인터넷뱅킹 대량이체,환경운동연합에코생활, - ,"647,000",입금이체,회사입금,,,,,,,,,,,,,,환경운동연합에코생활,10,활생코에합연동운경환
16793,16793,입금,전자뱅킹예약건별이체,회계법인길인광주분사,"100,000","100,000",입금이체,회사입금,,,,,,,,,,,,,,회계법인길인광주분사,10,사분주광인길인법계회
16887,16887,입금,전자뱅킹예약건별이체,희망을심는나무사회적,"2,159,000","3,087,000",소득,기타소득,,,,,,,,,,,,,,희망을심는나무사회적,10,적회사무나는심을망희
17737,17737,입금,인터넷뱅킹 대량이체,ＡＮＵ코로나검사비용,"24,000","24,000",입금이체,지원금/장학금,,,,,,,,,,,,,,ＡＮＵ코로나검사비용,10,용비사검나로코ＵＮＡ
17802,17802,입금,인터넷뱅킹 대량이체,ＣＫＵ（국가시험면학, - , - ,소득,기타소득,,,,,,,,,,,,,,ＣＫＵ（국가시험면학,10,학면험시가국（ＵＫＣ
17803,17803,입금,인터넷뱅킹 대량이체,ＣＫＵ（스토리텔링경,"200,000","200,000",소득,기타소득,,,,,,,,,,,,,,ＣＫＵ（스토리텔링경,10,경링텔리토스（ＵＫＣ
17804,17804,입금,인터넷뱅킹 대량이체,ＣＫＵ（포트폴리오시,"50,000","50,000",소득,기타소득,,,,,,,,,,,,,,ＣＫＵ（포트폴리오시,10,시오리폴트포（ＵＫＣ
17808,17808,입금,인터넷뱅킹 대량이체,ＣＮＲ성균관대서울옥,"106,000","106,000",입금이체,회사입금,,,,,,,,,,,,,,ＣＮＲ성균관대서울옥,10,옥울서대관균성ＲＮＣ
17809,17809,입금,인터넷뱅킹 대량이체,ＣＮＲ쿠팡동탄물류센,"908,000","908,000",입금이체,회사입금,,,,,,,,,,,,,,ＣＮＲ쿠팡동탄물류센,10,센류물탄동팡쿠ＲＮＣ
17856,17856,입금,전자뱅킹예약건별이체,ＦＩＳ경영전략김지연, - , - ,입금이체,회사입금,,,,,,,,,,,,,,ＦＩＳ경영전략김지연,10,연지김략전영경ＳＩＦ
17877,17877,입금,인터넷뱅킹 대량이체,ＧＳ동해전력초임소급,"537,000","537,000",소득,급여,,,,,,,,,,,,,,ＧＳ동해전력초임소급,10,급소임초력전해동ＳＧ
17884,17884,입금,인터넷뱅킹 대량이체,ＧｉｆｔＣａｒｄ사용, - ,"1,596,000",소득,기타소득,,,,,,,,,,,,,,ＧｉｆｔＣａｒｄ사용,10,용사ｄｒａＣｔｆｉＧ
17996,17996,입금,인터넷뱅킹 대량이체,ＫＳＢＢ진행요원활동,"74,000","74,000",소득,기타소득,,,,,,,,,,,,,,ＫＳＢＢ진행요원활동,10,동활원요행진ＢＢＳＫ
17997,17997,입금,인터넷뱅킹 대량이체,ＫＳＰＥ이사회회의수, - , - ,소득,기타소득,,,,,,,,,,,,,,ＫＳＰＥ이사회회의수,10,수의회회사이ＥＰＳＫ
18007,18007,입금,인터넷뱅킹 대량이체,ＫＴＳ공기청정기환급,"9,000","9,000",입금이체,환급/환불,,,,,,,,,,,,,,ＫＴＳ공기청정기환급,10,급환기정청기공ＳＴＫ
